,title,time_stamp,article
0,罗兰-艾默里奇科幻灾难片《月球陨落》曝主演阵容,2020年06月15日 16:47,"  新浪娱乐讯 据悉,执导《后天》、《2012》、《独立日》的好莱坞灾难片大师罗兰·艾默里奇近日曝光最新科幻灾难片力作《月球陨落》的主演阵容。《海王》、《决战中途岛》中饰演重要角色的帕特里克·威尔森、《X战警》饰演“风暴女”的哈莉·贝瑞和“雪宝”的配音演员乔什·盖德确认加盟。三位实力派确认加盟该片的消息陆续爆出后,《月球陨落》更加备受全球媒体密切关注、影迷更是强烈期待。<sep>  曾发行罗兰·艾默里奇前作《决战中途岛》的狮门影业已获得该片的北美发行权,该片计划于今年秋季开拍。<sep>  影片由《后天》、《2012》、《独立日2》的导演罗兰·艾默里奇执导,他与御用制片人、编剧哈洛德·克卢瑟(《2012》、《后天》)、斯宾塞·科恩(《灭绝》)共同操刀剧本。<sep>  《月球陨落》讲述的是月球被一股神秘力量驱使离开原先的运行轨道,向地球飞来,重力失衡,地球如末日一般,而在众人都绝望放弃希望之时,一支看似乌合之众的小队决定为保卫地球和人类展开最后一战。<sep>  帕特里克·威尔森饰演一名失去了NASA信任的老宇航员,在灭顶灾难面前毅然选择带领小队勇赴月球的队长。<sep>  哈莉·贝瑞饰演一名宇航员出身的美国国家航空航天局(NASA)局长,她为这场拯救人类的任务提供了重要线索。<sep>  乔什·盖德将扮演一名高智商科学怪人,能够准确的计算出月球脱离了原先的运行轨道。<sep>  华谊兄弟与华谊腾讯联合出品/制作,并负责该片的中国发行权。该片在上一届戛纳电影节卖出了优异的销售成绩,狮门影业夺得影片的北美发行权。<sep>  好莱坞著名“灾难片大师”罗兰·艾默里奇导演曾获得巴伐利亚电影节终身成就奖,这是德国电影界的最高成就奖。据悉, 美国电影视觉效果工会宣布将于2020年1月为罗兰·艾默里奇导演颁发视觉效果贡献奖。自1985年中心城邦娱乐公司(Centropolis)成立以来,参与包括《独立日2》《星际之门》《哥斯拉》《爱国者》《后天》《2012》《决战危机》《决战中途岛》等三十多部影片,全球累计票房超过40亿美金。<sep>(责编:Koyo)"
0,香港迪士尼乐园6月18日重开 将实施社交距离措施,2020年06月15日 15:22,"  新京报快讯  据香港迪士尼乐园网站消息,香港迪士尼乐园将于6月18日重新开放,会实施人数管制、加强健康及安全措施,以及宾客须透过全新的入园系统预约入园。所有宾客进园时,必须通过体温检测及佩戴口罩。<sep>  所有宾客须于到访前的7日内预约到访日期。奇妙处处通会员可享一日优先预约入园,率先于6月15日开始预约,其他宾客可于6月16日中午12时正开始预约。<sep>  重开时,乐园各处的排队区、餐厅、游乐设施、以及其他设施,均会实施社交距离措施。至于迪士尼朋友与宾客近距离互动及合照,将会暂停。<sep>  尚未使用的乐园门票、奇妙处处通会籍及其他有使用期限之商品,限期将延长。<sep>  在指定日期内的乐园门票及酒店房间预订可免费取消。<sep>  编辑 赵天晨<sep>(责编:小万)"
0,《移动迷宫》李起弘签约韩经纪公司 成赵震雄师弟,2020年06月15日 15:17,"  新浪娱乐讯 据台湾媒体报道,电影《移动迷宫》2014年上映后引起广大回响,接连推出3部曲都相当卖座,且一次比一次好,其中韩裔美国演员李起弘(이기홍)也因为帅气表现吸引韩国观众注意,15日宣布和赵震雄所属经纪公司签约,引起热烈回响。<sep>  SARAM娱乐15日宣布和李起弘完成签约:“李起弘在《移动迷宫》系列电影中拥有强烈的存在感,作为在好莱坞有所发展的韩国演员吸引全世界的注意,以多样类型影片累积一定功力的演技,我司也将全力支持他不只在韩国,还有全亚洲的活跃发展。”<sep>  事实上,李起弘2010年起在各大影集中客串亮相,2013年以《黄色的脸》作为第一部电影作品,隔年演出《移动迷宫》后场开知名度,陆续演了几部电影,也一路跟着《移动迷宫》拍到最后一部曲,只是在这之后就一直没有新作品,这次和SARAM于乐签约,未来表现也叫人期待。<sep>  另外,SARAM娱乐本身是专门经营演员发展的经纪公司,旗下有赵震雄、李帝勋、李荷妮、卞耀汉、崔秀英、孔明、李荷妮和崔元英等实力派演员。(ETtoday/文)<sep>(责编:Koyo)"
0,《刺猬索尼克》《隐身人》等美国线上最受宠,2020年06月15日 15:20,"  新京报讯(记者 周慧晓婉)6月15日,虽然美国加州允许6月12日影院复工,但事实上,加州大部分影院并不打算马上复工,影迷还是倾向于通过线上数字租赁和实体蓝光DVD“看电影”。今日,The Digital Entertainment Group公布美国家庭娱乐看片排行榜,派拉蒙的《刺猬索尼克》连续第三周保持在榜首,亚军和季军分别为环球的 《隐身人》和华纳的 《猛禽小队》。据悉,这个榜单是综合了实体影碟销售和多个数字平台的租赁和销售数据,由于最近没有大片上映,也没重磅大片的影碟发售,排名前五的和上周相比没有变化。<sep>  根据外媒此前报道,全球最大的连锁院线AMC已向监管机构表示,由于疫情暴发,该企业可能面临倒闭风险。<sep>  <sep>  1。 《刺猬索尼克》(派拉蒙)<sep>  2。 《隐身人》(环球)<sep>  3。 《猛禽小队》(华纳)<sep>  4。 《绝地战警:疾速追击》(索尼)<sep>  5。 《勇敢者游戏2:再战巅峰》(索尼)<sep>  6。 《喋血战士》Bloodshot (索尼)<sep>  7。 《梦幻岛》(索尼)<sep>  8。 《野性的呼唤》(迪士尼)<sep>  9。 《1/2魔法》Onward (迪士尼)<sep>  10。 《瑞克和莫蒂》第四季 (华纳)<sep>  新京报记者 周慧晓婉<sep>(责编:小万)"
0,《我的个神啊》34岁演员拉吉普特去世 印总理悼念,2020年06月15日 14:44,"  新京报讯 据外媒报道,34岁的印度演员苏尚特·辛格·拉吉普特被证实于6月14日,在其位于孟买的家中死亡,警方称其死于自杀。其所属公司发布的一份声明中表示,希望粉丝们能够记住拉吉普特,以及他至今为止所做的工作。拉吉普特曾出演过阿米尔·汗主演的印度电影《我的个神啊》,并主演了去年上映的印度电影《最初的梦想》。<sep>  印度总理莫迪发文悼念称,“苏尚特·辛格·拉吉普特,这位聪明的年轻演员走得太早了。他在电视和电影方面都很出色,他在娱乐界的成功鼓舞了许多人,也留下了一些令人难忘的表演。他的去世让我很震惊,我和他的家人、影迷同在。”<sep>  据《印度快报》报道,拉吉普特的职业生涯始于电视,在肥皂剧中崭露头角。2013年,他出演了电影《断线人生》,首次亮相宝莱坞。在阿米尔·汗主演的电影《我的个神啊》中,苏尚特·辛格·拉吉普特饰演女主角的男友。<sep>(责编:小万)"
0,《小妇人》海外票房近1亿美元 上周末日本贡献大,2020年06月15日 15:00,"  新京报讯(记者 周慧晓婉)6月15日,据外媒报道,随着世界各地电影院复工,改编自名著的成长题材电影《小妇人》票房已累计接近1亿美元大关。<sep>  上周末,《小妇人》在海外13个市场获得了76万美元的票房,这使得该片的海外票房达到了9950万美元。其中大部分票房来自日本,《小妇人》在日本首映时的票房为49.5万美元。该片在丹麦的票房收入为25.5万美元,较前一周下降15%。《小妇人》于去年年底在北美首映,北美票房为1亿美元,并获得了第92届奥斯卡六项提名,最终拿下最佳服装设计奖。<sep>  新京报记者 周慧晓婉<sep>(责编:小万)"
0,郭富城新片《断网24小时》香港开拍 再合作林家栋,2020年06月15日 11:03,"  新浪娱乐讯 由郑保瑞<sep>监制,黄庆勋导演,郭富城<sep>领衔主演的电影《断网24小时》近日在香港九龙区何文田拍摄。电影行业几乎停摆了4个月,郭富城以及合作过《寒战》的林家栋<sep>、《踏血寻梅》的谭耀文<sep>、白只<sep>,以及新合作的赖雅妍<sep>等均表示很开心可以再次投入电影拍摄工作。郭富城表示:“完成了有意义的慈善演唱会,同时还可以进入片场,很开心,而且和熟悉的团队合作,更有意义。至于雅妍,虽然是首次合作,相信也能擦出火花。”<sep>  郭富城表示:“上半年影市受到疫情影响,给全行业造成非常大的打击,我希望大家不要气馁,在自己的岗位上做好准备,一旦工作可以重启,大家把握机会就能逐步回到正轨。”他希望除了《断网24小时》,其他电影的拍摄,也尽快启动,大家努力拍摄好电影,人人有工开。<sep>  这次郭富城在片中饰演一个天才计算机程序设计师,工作表现超卓,并研发出一个能力超强的智能程序,但这个AI程序却不幸令自己与家人身陷险境。城城透露《断网24小时》这个剧本充满创意趣味及斗智斗力,也有涉及社会过度依赖网络深度话题的探讨,相信上映时必定引起很多反思及讨论。在现今科技发达的年代下,电子产品看似方便<sep>了生活,但同时我们也被科技掌控。每人都要提高警觉,不应过份依赖网络。<sep>  在刚过去不久的第39届香港金像电影奖中,凭借《花椒之味》获得最佳女配角提名的演员赖雅妍在电影中饰演郭富城太太,她表示:“这是第一次与Aaron合作,直接跳过情侣饰演夫妇,还有一个女儿,真的非常有挑战性,面对影帝级对手,我已做好功课,好好投入角色。”<sep>  今天同场的林家栋表示相隔近十年和郭富城再合作,也是很期待,因知道他是一个很会塑造角色的演员,所以也会好好准备,因为要在戏中狠狼对付他,相信少点心力都不行。<sep>  而谭耀文、白只和郭富城早先在《踏血寻梅》中有过合作,三人已经很有默契,戏中是敌是友难分,希望这次再次发挥出“斗戏”高水平。<sep>  《断网24小时》由郑保瑞监制,黄庆勋导演,郭富城领衔主演、林家栋、吕良伟<sep>、谭耀文、白只、赖雅妍、黄德斌<sep>等主演。<sep>(责编:小万)"
0,奥斯卡颁奖典礼可能推迟 颁奖形式仍需观望,2020年06月15日 09:44,"  新浪娱乐讯 据外媒报道,下届奥斯卡颁奖典礼可能推迟举行(原定明年2月28日),以应对新冠疫情对影片上映和制作、各电影节举办造成的延迟和影响。新举办日期尚未确定,将由主办方美国电影艺术和科学学院理事会在美国时间周一(15日)晚在线讨论来决定。可能的结果是颁奖推迟8星期,报名截止日期推到今年12月31日。而理事会成员尚且不会讨论下届奥斯卡颁奖的形式是否更改,是实体还是线下,因为这一点还有时间去观望。<sep>(责编:小万)"
0,重新定档!《007:无暇赴死》美国档期提前,2020年06月15日 09:37,"  新浪娱乐讯 《007:无暇赴死》现宣布在美档期改为11月20日,英国档期不变。该片是在北美第一部因新冠疫情改档的大片。美国原定今年4月10日上映,推迟至11月25日。英国原定3月31日首映、4月2日院线公映,后推迟至11月12日公映。<sep>(责编:小万)"
0,林志颖绿洲晒《祖孙情》旧时剧照 网友:太催泪了,2020年06月14日 13:59,"  新浪娱乐讯 6月14日,林志颖<sep>在绿洲晒出一张《祖孙情》的剧照,并发文:“看剧照猜电影名称”。照片中,林志颖身穿白色卫衣,和郝劭文<sep>等演员一起合影,状态十分年轻。据悉,《祖孙情》是1994年上映的中国台湾剧情电影,由朱延平和许佩容执导,林志颖和郝劭文出演。该剧照也引起了网友们的回忆杀,大家纷纷表示:“太催泪了”。"
0,“蝙蝠俠之父”丹尼·欧尼尔逝世 享年81岁,2020年06月14日 12:40,"  新浪娱乐讯 据台湾媒体报道,美国知名漫画作者丹尼<sep>欧尼尔(Denny O‘Neil),曾创造出《蝙蝠侠》当中刺客联盟的首领拉斯·奥·古、“蝙蝠侠旧情人”塔莉亚·奥·古两大反派角色,对整部作品意义重大。丹尼<sep>欧尼尔的家人证实,他已于6月11日在家中自然去世,享寿81岁。<sep>  <sep>搭档尼尔亚当斯(NealAdams)共同创作的《蝙蝠侠》和《绿箭侠》,为DC宇宙增加了许多传奇故事,他也曾参与重建小丑和双面人的形象,使他们成为现代DC反派的知名代表。<sep>也曾操刀《蝙蝠侠》和《超人》等系列动画,被称作史上最伟大的漫画编剧与编辑之一。<sep>  不只是DC的代表人物,丹尼欧尼尔也曾与漫威跨界合作,构思出《蜘蛛夫人》和《水人》等作品。他也在漫威担任编辑期间,慧眼识英雄雇用了当时还是新人、后来成为大师的法兰克米勒(FrankMiller)接手《夜魔侠》,法兰克后来也成为导演,知名作品包括:《蝙蝠侠:黑骑士再现》、《蝙蝠侠:第一年》、《万恶城市》、《夜魔侠:重生》、《300壮士:斯巴达的逆袭》和《黑天使》等。<sep>  <sep>在90年代后期开始,于曼哈顿的视觉艺术学院任教,主要教授“漫画的编剧”课程。此外他也是“英雄计划董事会”成员之一,担任现金支出委员。(ETtoday/文)<sep>(责编:小5)"
